,value,Open,High,Low,Close,Adj Close,Volume,value_lag_1,value_lag_2,value_lag_3,value_lag_4,value_lag_5,Close_lag_1,Close_lag_2,Close_lag_3,Close_lag_4,Close_lag_5,ATR,predictions,Signal
2023-08-14,50,29283.263671875,29660.25390625,29124.10546875,29408.443359375,29408.443359375,14013695304,54,54,51,53,50,29282.9140625,29415.96484375,29397.71484375,29429.591796875,29561.494140625,496.58900669642856,30927.031,1
2023-08-15,53,29408.048828125,29439.12109375,29088.853515625,29170.34765625,29170.34765625,12640195779,50,54,54,51,53,29408.443359375,29282.9140625,29415.96484375,29397.71484375,29429.591796875,448.8431919642857,30784.898,1
2023-08-16,52,29169.07421875,29221.9765625,28701.779296875,28701.779296875,28701.779296875,14949271904,53,50,54,54,51,29170.34765625,29408.443359375,29282.9140625,29415.96484375,29397.71484375,411.60811941964283,30540.43,1
2023-08-17,50,28699.802734375,28745.947265625,25409.111328125,26664.55078125,26664.55078125,31120851211,52,53,50,54,54,28701.779296875,29170.34765625,29408.443359375,29282.9140625,29415.96484375,620.2236328125,29387.324,1
2023-08-18,37,26636.078125,26808.1953125,25668.921875,26049.556640625,26049.556640625,24026236529,50,52,53,50,54,26664.55078125,28701.779296875,29170.34765625,29408.443359375,29282.9140625,671.8330078125,28258.781,1
2023-08-19,39,26047.83203125,26249.44921875,25802.408203125,26096.205078125,26096.205078125,10631443812,37,50,52,53,50,26049.556640625,26664.55078125,28701.779296875,29170.34765625,29408.443359375,693.4310825892857,27820.95,1
2023-08-20,37,26096.861328125,26260.681640625,26004.314453125,26189.583984375,26189.583984375,9036580420,39,37,50,52,53,26096.205078125,26049.556640625,26664.55078125,28701.779296875,29170.34765625,697.6724330357143,27761.719,1
2023-08-21,38,26188.69140625,26220.201171875,25846.087890625,26124.140625,26124.140625,13371557893,37,39,37,50,52,26189.583984375,26096.205078125,26049.556640625,26664.55078125,28701.779296875,687.2419084821429,27831.23,1
2023-08-22,37,26130.748046875,26135.5078125,25520.728515625,26031.65625,26031.65625,14503820706,38,37,39,37,50,26124.140625,26189.583984375,26096.205078125,26049.556640625,26664.55078125,655.2273995535714,27634.121,1
2023-08-23,37,26040.474609375,26786.8984375,25804.998046875,26431.640625,26431.640625,16985265785,37,38,37,39,37,26031.65625,26124.140625,26189.583984375,26096.205078125,26049.556640625,674.1749441964286,27961.285,1
2023-08-24,41,26431.51953125,26554.91015625,25914.92578125,26162.373046875,26162.373046875,12871532023,37,37,38,37,39,26431.640625,26031.65625,26124.140625,26189.583984375,26096.205078125,696.0226004464286,27892.05,1
2023-08-25,39,26163.6796875,26248.103515625,25786.8125,26047.66796875,26047.66796875,12406045118,41,37,37,38,37,26162.373046875,26431.640625,26031.65625,26124.140625,26189.583984375,710.0965401785714,27763.766,1
2023-08-26,38,26047.234375,26107.384765625,25983.87890625,26008.462890625,26008.462890625,6034817316,39,41,37,37,38,26047.66796875,26162.373046875,26431.640625,26031.65625,26124.140625,711.2380022321429,27612.129,1
2023-08-27,38,26008.2421875,26165.373046875,25965.09765625,26089.693359375,26089.693359375,6913768611,38,39,41,37,37,26008.462890625,26047.66796875,26162.373046875,26431.640625,26031.65625,712.9986049107143,27610.691,1
2023-08-28,39,26089.615234375,26198.578125,25880.599609375,26106.150390625,26106.150390625,11002805166,38,38,39,41,37,26089.693359375,26008.462890625,26047.66796875,26162.373046875,26431.640625,697.4150390625,27728.742,1
2023-08-29,39,26102.486328125,28089.337890625,25912.62890625,27727.392578125,27727.392578125,29368391712,39,38,38,39,41,26106.150390625,26089.693359375,26008.462890625,26047.66796875,26162.373046875,827.8751395089286,28831.707,1
2023-08-30,49,27726.083984375,27760.16015625,27069.20703125,27297.265625,27297.265625,16343655235,39,39,38,38,39,27727.392578125,26106.150390625,26089.693359375,26008.462890625,26047.66796875,840.0719866071429,29016.656,1
2023-08-31,52,27301.9296875,27456.078125,25752.9296875,25931.47265625,25931.47265625,20181001451,49,39,39,38,38,27297.265625,27727.392578125,26106.150390625,26089.693359375,26008.462890625,723.3800223214286,28432.156,1
2023-09-01,40,25934.021484375,26125.869140625,25362.609375,25800.724609375,25800.724609375,17202862221,52,49,39,39,38,25931.47265625,27297.265625,27727.392578125,26106.150390625,26089.693359375,696.5219029017857,27771.71,1
2023-09-02,39,25800.91015625,25970.28515625,25753.09375,25868.798828125,25868.798828125,10100387473,40,52,49,39,39,25800.724609375,25931.47265625,27297.265625,27727.392578125,26106.150390625,680.1040736607143,27524.727,1
2023-09-03,40,25869.47265625,26087.1484375,25817.03125,25969.56640625,25969.56640625,8962524523,39,40,52,49,39,25868.798828125,25800.724609375,25931.47265625,27297.265625,27727.392578125,681.0862165178571,27548.934,1
2023-09-04,40,25968.169921875,26081.525390625,25657.025390625,25812.416015625,25812.416015625,10680635106,40,39,40,52,49,25969.56640625,25868.798828125,25800.724609375,25931.47265625,27297.265625,684.6852678571429,27585.488,1
2023-09-05,40,25814.95703125,25858.375,25589.98828125,25779.982421875,25779.982421875,11094740040,40,40,39,40,52,25812.416015625,25969.56640625,25868.798828125,25800.724609375,25931.47265625,659.9429408482143,27470.41,1
2023-09-06,42,25783.931640625,25953.015625,25404.359375,25753.236328125,25753.236328125,12752705327,40,40,40,39,40,25779.982421875,25812.416015625,25969.56640625,25868.798828125,25800.724609375,628.9969308035714,27498.52,1
2023-09-07,41,25748.3125,26409.302734375,25608.201171875,26240.1953125,26240.1953125,11088307100,42,40,40,40,39,25753.236328125,25779.982421875,25812.416015625,25969.56640625,25868.798828125,640.5053013392857,27722.52,1
2023-09-08,46,26245.208984375,26414.005859375,25677.48046875,25905.654296875,25905.654296875,10817356400,41,42,40,40,40,26240.1953125,25753.236328125,25779.982421875,25812.416015625,25969.56640625,660.1648995535714,27755.703,1
2023-09-09,41,25905.42578125,25921.9765625,25810.494140625,25895.677734375,25895.677734375,5481314132,46,41,42,40,40,25905.654296875,26240.1953125,25753.236328125,25779.982421875,25812.416015625,659.3060825892857,27520.914,1
2023-09-10,40,25895.2109375,25978.130859375,25640.26171875,25832.2265625,25832.2265625,7899553047,41,46,41,42,40,25895.677734375,25905.654296875,26240.1953125,25753.236328125,25779.982421875,669.1342075892857,27492.465,1
2023-09-11,40,25831.71484375,25883.947265625,24930.296875,25162.654296875,25162.654296875,14600006467,40,41,46,41,42,25832.2265625,25895.677734375,25905.654296875,26240.1953125,25753.236328125,714.5393415178571,27167.938,1
2023-09-12,30,25160.658203125,26451.939453125,25133.078125,25833.34375,25833.34375,18657279324,40,40,41,46,41,25162.654296875,25832.2265625,25895.677734375,25905.654296875,26240.1953125,653.2645089285714,27353.293,1
2023-09-13,41,25837.5546875,26376.11328125,25781.123046875,26228.32421875,26228.32421875,13072077070,30,40,40,41,46,25833.34375,25162.654296875,25832.2265625,25895.677734375,25905.654296875,646.4100167410714,27691.727,1
2023-09-14,45,26228.27734375,26774.623046875,26171.451171875,26539.673828125,26539.673828125,13811359124,41,30,40,40,41,26228.32421875,25833.34375,25162.654296875,25832.2265625,25895.677734375,567.8402622767857,28100.363,1
2023-09-15,45,26533.818359375,26840.498046875,26240.701171875,26608.693359375,26608.693359375,11479735788,45,41,30,40,40,26539.673828125,26228.32421875,25833.34375,25162.654296875,25832.2265625,556.1643415178571,28294.148,1
2023-09-16,43,26606.19921875,26754.76953125,26473.890625,26568.28125,26568.28125,7402031417,45,45,41,30,40,26608.693359375,26539.673828125,26228.32421875,25833.34375,25162.654296875,560.7134486607143,28103.059,1
2023-09-17,46,26567.927734375,26617.998046875,26445.07421875,26534.1875,26534.1875,6774210670,43,45,45,41,30,26568.28125,26608.693359375,26539.673828125,26228.32421875,25833.34375,553.7710658482143,28154.035,1
2023-09-18,46,26532.994140625,27414.734375,26415.515625,26754.28125,26754.28125,15615339655,46,43,45,45,41,26534.1875,26568.28125,26608.693359375,26539.673828125,26228.32421875,594.8224051339286,28485.43,1
2023-09-19,46,26760.8515625,27488.763671875,26681.60546875,27211.1171875,27211.1171875,13807690550,46,46,43,45,45,26754.28125,26534.1875,26568.28125,26608.693359375,26539.673828125,633.3060825892857,28729.64,1
2023-09-20,47,27210.228515625,27379.505859375,26864.08203125,27132.0078125,27132.0078125,13281116604,46,46,46,43,45,27211.1171875,26754.28125,26534.1875,26568.28125,26608.693359375,630.9323381696429,28762.035,1
2023-09-21,47,27129.83984375,27152.939453125,26389.30078125,26567.6328125,26567.6328125,13371443708,47,46,46,46,43,27132.0078125,27211.1171875,26754.28125,26534.1875,26568.28125,628.2564174107143,28491.383,1
2023-09-22,43,26564.056640625,26726.078125,26495.533203125,26579.568359375,26579.568359375,10578746709,47,47,46,46,46,26567.6328125,27132.0078125,27211.1171875,26754.28125,26534.1875,592.1149553571429,28278.41,1
2023-09-23,47,26578.556640625,26634.185546875,26520.51953125,26579.390625,26579.390625,7404700301,43,47,47,46,46,26579.568359375,26567.6328125,27132.0078125,27211.1171875,26754.28125,592.2709263392857,28258.348,1
2023-09-24,44,26579.373046875,26716.05859375,26221.05078125,26256.826171875,26256.826171875,8192867686,47,43,47,47,46,26579.390625,26579.568359375,26567.6328125,27132.0078125,27211.1171875,603.4951171875,28069.207,1
2023-09-25,47,26253.775390625,26421.5078125,26011.46875,26298.48046875,26298.48046875,11997833257,44,47,43,47,47,26256.826171875,26579.390625,26579.568359375,26567.6328125,27132.0078125,564.6657366071429,28087.758,1
2023-09-26,46,26294.7578125,26389.884765625,26090.712890625,26217.25,26217.25,9985498161,47,44,47,43,47,26298.48046875,26256.826171875,26579.390625,26579.568359375,26567.6328125,491.83077566964283,27961.277,1
2023-09-27,44,26209.498046875,26817.841796875,26111.46484375,26352.716796875,26352.716796875,11718380997,46,47,44,47,43,26217.25,26298.48046875,26256.826171875,26579.390625,26579.568359375,499.78696986607144,28085.629,1
2023-09-28,46,26355.8125,27259.5,26327.322265625,27021.546875,27021.546875,14079002707,44,46,47,44,47,26352.716796875,26217.25,26298.48046875,26256.826171875,26579.390625,523.2873883928571,28430.852,1
2023-09-29,48,27024.841796875,27225.9375,26721.763671875,26911.720703125,26911.720703125,10396435377,46,44,46,47,44,27021.546875,26352.716796875,26217.25,26298.48046875,26256.826171875,516.4571707589286,28569.152,1
2023-09-30,47,26911.689453125,27091.794921875,26888.96875,26967.916015625,26967.916015625,5331172801,48,46,44,46,47,26911.720703125,27021.546875,26352.716796875,26217.25,26298.48046875,510.88197544642856,28543.297,1
2023-10-01,48,26967.396484375,28047.23828125,26965.09375,27983.75,27983.75,9503917434,47,48,46,44,46,26967.916015625,26911.720703125,27021.546875,26352.716796875,26217.25,575.8263113839286,29108.219,1
2023-10-02,50,27976.798828125,28494.458984375,27347.787109375,27530.78515625,27530.78515625,19793041322,48,47,48,46,44,27983.75,26967.916015625,26911.720703125,27021.546875,26352.716796875,586.3586774553571,29415.012,1
2023-10-03,50,27508.251953125,27667.19140625,27216.001953125,27429.978515625,27429.978515625,11407814187,50,48,47,48,46,27530.78515625,27983.75,26967.916015625,26911.720703125,27021.546875,560.9323381696429,29140.79,1
2023-10-04,49,27429.07421875,27826.658203125,27248.10546875,27799.39453125,27799.39453125,11143355314,50,50,48,47,48,27429.978515625,27530.78515625,27983.75,26967.916015625,26911.720703125,565.4415457589286,29252.852,1
2023-10-05,48,27798.646484375,28091.861328125,27375.6015625,27415.912109375,27415.912109375,11877253670,49,50,50,48,47,27799.39453125,27429.978515625,27530.78515625,27983.75,26967.916015625,562.0573381696429,29211.555,1
2023-10-06,50,27412.123046875,28252.537109375,27215.552734375,27946.59765625,27946.59765625,13492391599,48,49,50,50,48,27415.912109375,27799.39453125,27429.978515625,27530.78515625,27983.75,619.66015625,29407.957,1
2023-10-07,49,27946.78125,28028.091796875,27870.423828125,27968.83984375,27968.83984375,6553044316,50,48,49,50,50,27946.59765625,27415.912109375,27799.39453125,27429.978515625,27530.78515625,622.8031529017857,29454.098,1
2023-10-08,50,27971.677734375,28102.169921875,27740.662109375,27935.08984375,27935.08984375,7916875290,49,50,48,49,50,27968.83984375,27946.59765625,27415.912109375,27799.39453125,27429.978515625,613.2674386160714,29501.543,1
2023-10-09,50,27934.47265625,27989.470703125,27302.5625,27583.677734375,27583.677734375,12007668568,50,49,50,48,49,27935.08984375,27968.83984375,27946.59765625,27415.912109375,27799.39453125,633.0438058035714,29327.129,1
2023-10-10,50,27589.201171875,27715.84765625,27301.654296875,27391.01953125,27391.01953125,9973350678,50,50,49,50,48,27583.677734375,27935.08984375,27968.83984375,27946.59765625,27415.912109375,641.2596261160714,29180.04,1
2023-10-11,47,27392.076171875,27474.115234375,26561.099609375,26873.3203125,26873.3203125,13648094333,50,50,50,49,50,27391.01953125,27583.677734375,27935.08984375,27968.83984375,27946.59765625,656.01953125,28789.45,1
2023-10-12,45,26873.29296875,26921.439453125,26558.3203125,26756.798828125,26756.798828125,9392909295,47,50,50,50,49,26873.3203125,27391.01953125,27583.677734375,27935.08984375,27968.83984375,615.3724888392857,28481.309,1
2023-10-13,44,26752.87890625,27092.697265625,26686.322265625,26862.375,26862.375,15165312851,45,47,50,50,50,26756.798828125,26873.3203125,27391.01953125,27583.677734375,27935.08984375,608.3868582589286,28557.164,1
2023-10-14,47,26866.203125,26969.0,26814.5859375,26861.70703125,26861.70703125,5388116782,44,45,47,50,50,26862.375,26756.798828125,26873.3203125,27391.01953125,27583.677734375,604.9288504464286,28486.39,1
2023-10-15,45,26858.01171875,27289.169921875,26817.89453125,27159.65234375,27159.65234375,7098201980,47,44,45,47,50,26861.70703125,26862.375,26756.798828125,26873.3203125,27391.01953125,561.2953404017857,28623.71,1
2023-10-16,47,27162.62890625,29448.138671875,27130.47265625,28519.466796875,28519.466796875,27833876539,45,47,44,45,47,27159.65234375,26861.70703125,26862.375,26756.798828125,26873.3203125,644.9377790178571,29810.934,1
2023-10-17,52,28522.09765625,28618.751953125,28110.185546875,28415.748046875,28415.748046875,14872527508,47,45,47,44,45,28519.466796875,27159.65234375,26861.70703125,26862.375,26756.798828125,649.0361328125,29914.7,1
2023-10-18,50,28413.53125,28889.009765625,28174.251953125,28328.341796875,28328.341796875,12724128586,52,47,45,47,44,28415.748046875,28519.466796875,27159.65234375,26861.70703125,26862.375,658.7650669642857,29967.414,1
2023-10-19,52,28332.416015625,28892.474609375,28177.98828125,28719.806640625,28719.806640625,14448058195,50,52,47,45,47,28328.341796875,28415.748046875,28519.466796875,27159.65234375,26861.70703125,658.6383928571429,30160.27,1
2023-10-20,53,28732.8125,30104.0859375,28601.669921875,29682.94921875,29682.94921875,21536125230,52,50,52,47,45,28719.806640625,28328.341796875,28415.748046875,28519.466796875,27159.65234375,691.8835100446429,30927.781,1
2023-10-21,63,29683.380859375,30287.482421875,29481.751953125,29918.412109375,29918.412109375,11541146996,53,52,50,52,47,29682.94921875,28719.806640625,28328.341796875,28415.748046875,28519.466796875,738.1736886160714,31405.734,1
2023-10-22,53,29918.654296875,30199.43359375,29720.3125,29993.896484375,29993.896484375,10446520040,63,53,52,50,52,29918.412109375,29682.94921875,28719.806640625,28328.341796875,28415.748046875,746.5746372767857,31361.043,1
2023-10-23,53,30140.685546875,34370.4375,30097.828125,33086.234375,33086.234375,38363572311,53,63,53,52,50,29993.896484375,29918.412109375,29682.94921875,28719.806640625,28328.341796875,1010.1198381696429,33555.098,1
2023-10-24,66,33077.3046875,35150.43359375,32880.76171875,33901.52734375,33901.52734375,44934999645,53,53,63,53,52,33086.234375,29993.896484375,29918.412109375,29682.94921875,28719.806640625,1142.654017857143,35217.715,1
2023-10-25,72,33916.04296875,35133.7578125,33709.109375,34502.8203125,34502.8203125,25254318008,66,53,53,63,53,33901.52734375,33086.234375,29993.896484375,29918.412109375,29682.94921875,1179.19921875,35891.215,1
2023-10-26,71,34504.2890625,34832.91015625,33762.32421875,34156.6484375,34156.6484375,19427195376,72,66,53,53,63,34502.8203125,33901.52734375,33086.234375,29993.896484375,29918.412109375,1229.7325613839287,35668.918,1
2023-10-27,70,34156.5,34238.2109375,33416.88671875,33909.80078125,33909.80078125,16418032871,71,72,66,53,53,34156.6484375,34502.8203125,33901.52734375,33086.234375,29993.896484375,1259.371791294643,35375.625,1
2023-10-28,65,33907.72265625,34399.390625,33874.8046875,34089.57421875,34089.57421875,10160330825,70,71,72,66,53,33909.80078125,34156.6484375,34502.8203125,33901.52734375,33086.234375,1285.8126395089287,35336.895,1
2023-10-29,72,34089.37109375,34743.26171875,33947.56640625,34538.48046875,34538.48046875,11160323986,65,70,71,72,66,34089.57421875,33909.80078125,34156.6484375,34502.8203125,33901.52734375,1308.9854910714287,35727.797,1
2023-10-30,68,34531.7421875,34843.93359375,34110.97265625,34502.36328125,34502.36328125,17184860315,72,65,70,71,72,34538.48046875,34089.57421875,33909.80078125,34156.6484375,34502.8203125,1195.792271205357,35859.254,1
2023-10-31,66,34500.078125,34719.25390625,34083.30859375,34667.78125,34667.78125,15758270810,68,72,65,70,71,34502.36328125,34538.48046875,34089.57421875,33909.80078125,34156.6484375,1204.8907645089287,35879.715,1
2023-11-01,66,34657.2734375,35527.9296875,34170.69140625,35437.25390625,35437.25390625,22446272005,66,68,72,65,70,34667.78125,34502.36328125,34538.48046875,34089.57421875,33909.80078125,1250.7822265625,36336.43,1
2023-11-02,72,35441.578125,35919.84375,34401.57421875,34938.2421875,34938.2421875,20998158544,66,66,68,72,65,35437.25390625,34667.78125,34502.36328125,34538.48046875,34089.57421875,1308.1953125,36574.188,1
2023-11-03,65,34942.47265625,34942.47265625,34133.44140625,34732.32421875,34732.32421875,17158456701,72,66,66,68,72,34938.2421875,35437.25390625,34667.78125,34502.36328125,34538.48046875,1258.6678292410713,36098.0,1
2023-11-04,68,34736.32421875,35256.03125,34616.69140625,35082.1953125,35082.1953125,9561294264,65,72,66,66,68,34732.32421875,34938.2421875,35437.25390625,34667.78125,34502.36328125,1246.7827845982142,36214.023,1
2023-11-05,70,35090.01171875,35340.33984375,34594.2421875,35049.35546875,35049.35546875,12412743996,68,65,72,66,66,35082.1953125,34732.32421875,34938.2421875,35437.25390625,34667.78125,1265.8525390625,36320.625,1
2023-11-06,74,35044.7890625,35286.02734375,34765.36328125,35037.37109375,35037.37109375,12693436420,70,68,65,72,66,35049.35546875,35082.1953125,34732.32421875,34938.2421875,35437.25390625,990.4327566964286,36508.008,1
2023-11-07,68,35047.79296875,35892.41796875,34545.81640625,35443.5625,35443.5625,18834737789,74,70,68,65,72,35037.37109375,35049.35546875,35082.1953125,34732.32421875,34938.2421875,924.4991629464286,36614.953,1
2023-11-08,66,35419.4765625,35994.41796875,35147.80078125,35655.27734375,35655.27734375,17295394918,68,74,70,68,65,35443.5625,35037.37109375,35049.35546875,35082.1953125,34732.32421875,883.2112165178571,36803.703,1
2023-11-09,69,35633.6328125,37926.2578125,35592.1015625,36693.125,36693.125,37762672382,66,68,74,70,68,35655.27734375,35443.5625,35037.37109375,35049.35546875,35082.1953125,973.4662388392857,37920.83,1
2023-11-10,70,36702.25,37493.80078125,36362.75390625,37313.96875,37313.96875,22711265155,69,66,68,74,70,36693.125,35655.27734375,35443.5625,35037.37109375,35049.35546875,995.5892857142857,38274.25,1
2023-11-11,70,37310.0703125,37407.09375,36773.66796875,37138.05078125,37138.05078125,13924272142,70,69,66,68,74,37313.96875,36693.125,35655.27734375,35443.5625,35037.37109375,1003.3635602678571,38271.508,1
2023-11-12,73,37133.9921875,37227.69140625,36779.1171875,37054.51953125,37054.51953125,11545715999,70,70,69,66,68,37138.05078125,37313.96875,36693.125,35655.27734375,35443.5625,978.5691964285714,38246.945,1
2023-11-13,72,37070.3046875,37405.1171875,36399.60546875,36502.35546875,36502.35546875,19057712790,73,70,70,69,66,37054.51953125,37138.05078125,37313.96875,36693.125,35655.27734375,998.037109375,38140.45,1
2023-11-14,69,36491.7890625,36753.3515625,34948.5,35537.640625,35537.640625,23857403554,72,73,70,70,69,36502.35546875,37054.51953125,37138.05078125,37313.96875,36693.125,1081.5304129464287,37381.234,1
2023-11-15,60,35548.11328125,37964.89453125,35383.78125,37880.58203125,37880.58203125,27365821679,69,72,73,70,70,35537.640625,36502.35546875,37054.51953125,37138.05078125,37313.96875,1168.9500558035713,38171.434,1
2023-11-16,70,37879.98046875,37934.625,35545.47265625,36154.76953125,36154.76953125,26007385366,60,69,72,73,70,37880.58203125,35537.640625,36502.35546875,37054.51953125,37138.05078125,1231.155970982143,37974.547,1
2023-11-17,63,36164.82421875,36704.484375,35901.234375,36596.68359375,36596.68359375,22445028430,70,60,69,72,73,36154.76953125,37880.58203125,35537.640625,36502.35546875,37054.51953125,1230.7430245535713,37742.227,1
2023-11-18,69,36625.37109375,36839.28125,36233.3125,36585.703125,36585.703125,11886022717,63,70,60,69,72,36596.68359375,36154.76953125,37880.58203125,35537.640625,36502.35546875,1228.359375,37796.863,1
2023-11-19,66,36585.765625,37509.35546875,36414.59765625,37386.546875,37386.546875,12915986553,69,63,70,60,69,36585.703125,36596.68359375,36154.76953125,37880.58203125,35537.640625,1253.263671875,38150.598,1
2023-11-20,69,37374.07421875,37756.8203125,36882.53125,37476.95703125,37476.95703125,20888209068,66,69,63,70,60,37386.546875,36585.703125,36596.68359375,36154.76953125,37880.58203125,1278.5226004464287,38681.164,1
2023-11-21,71,37469.16015625,37631.140625,35813.8125,35813.8125,35813.8125,25172163756,69,66,69,63,70,37476.95703125,37386.546875,36585.703125,36596.68359375,36154.76953125,1312.1459263392858,37885.05,1
2023-11-22,62,35756.5546875,37856.98046875,35670.97265625,37432.33984375,37432.33984375,24397247860,71,69,66,69,63,35813.8125,37476.95703125,37386.546875,36585.703125,36596.68359375,1407.816685267857,38196.96,1
2023-11-23,66,37420.43359375,37643.91796875,36923.86328125,37289.62109375,37289.62109375,14214948217,62,71,69,66,69,37432.33984375,35813.8125,37476.95703125,37386.546875,36585.703125,1292.523716517857,38336.87,1
2023-11-24,66,37296.31640625,38415.33984375,37261.60546875,37720.28125,37720.28125,22922957823,66,62,71,69,66,37289.62109375,37432.33984375,35813.8125,37476.95703125,37386.546875,1294.144252232143,38842.97,1
2023-11-25,73,37721.4140625,37892.4296875,37617.41796875,37796.79296875,37796.79296875,9099571165,66,66,62,71,69,37720.28125,37289.62109375,37432.33984375,35813.8125,37476.95703125,1268.543247767857,38913.043,1
2023-11-26,73,37796.828125,37820.30078125,37162.75,37479.12109375,37479.12109375,13744796068,73,66,66,62,71,37796.79296875,37720.28125,37289.62109375,37432.33984375,35813.8125,1283.4701450892858,38801.875,1
2023-11-27,66,37454.19140625,37559.35546875,36750.12890625,37254.16796875,37254.16796875,19002925720,73,73,66,66,62,37479.12109375,37796.79296875,37720.28125,37289.62109375,37432.33984375,1269.4497767857142,38564.17,1
2023-11-28,68,37247.9921875,38368.48046875,36891.08984375,37831.0859375,37831.0859375,21696137014,66,73,73,66,66,37254.16796875,37479.12109375,37796.79296875,37720.28125,37289.62109375,1246.0597098214287,38837.02,1
2023-11-29,72,37826.10546875,38366.11328125,37612.6328125,37858.4921875,37858.4921875,20728546658,68,66,73,73,66,37831.0859375,37254.16796875,37479.12109375,37796.79296875,37720.28125,1115.5145089285713,39183.1,1
2023-11-30,74,37861.1171875,38141.75390625,37531.140625,37712.74609375,37712.74609375,18115982627,72,68,66,73,73,37858.4921875,37831.0859375,37254.16796875,37479.12109375,37796.79296875,988.4760044642857,39133.426,1
2023-12-01,71,37718.0078125,38954.109375,37629.359375,38688.75,38688.75,23512784002,74,72,68,66,73,37712.74609375,37858.4921875,37831.0859375,37254.16796875,37479.12109375,1025.7260044642858,39589.598,1
2023-12-02,74,38689.27734375,39678.9375,38652.59375,39476.33203125,39476.33203125,15534035612,71,74,72,68,66,38688.75,37712.74609375,37858.4921875,37831.0859375,37254.16796875,1055.7527901785713,40239.023,1
2023-12-03,73,39472.20703125,40135.60546875,39298.1640625,39978.390625,39978.390625,15769696322,74,71,74,72,68,39476.33203125,38688.75,37712.74609375,37858.4921875,37831.0859375,1037.373046875,40765.062,1
2023-12-04,74,39978.62890625,42371.75,39978.62890625,41980.09765625,41980.09765625,39856129827,73,74,71,74,72,39978.390625,39476.33203125,38688.75,37712.74609375,37858.4921875,1145.8780691964287,42529.703,1
2023-12-05,75,41986.265625,44408.6640625,41421.1484375,44080.6484375,44080.6484375,36312154535,74,73,74,71,74,41980.09765625,39978.390625,39476.33203125,38688.75,37712.74609375,1229.462890625,44144.75,1
2023-12-06,72,44080.0234375,44265.76953125,43478.08203125,43746.4453125,43746.4453125,29909761586,75,74,73,74,71,44080.6484375,41980.09765625,39978.390625,39476.33203125,38688.75,1129.5828683035713,44681.695,1
2023-12-07,72,43769.1328125,44042.58984375,42880.6484375,43292.6640625,43292.6640625,27635760671,72,75,74,73,74,43746.4453125,44080.6484375,41980.09765625,39978.390625,39476.33203125,1161.146205357143,44391.76,1
2023-12-08,72,43293.13671875,44705.515625,43125.296875,44166.6015625,44166.6015625,24421116687,72,72,75,74,73,43292.6640625,43746.4453125,44080.6484375,41980.09765625,39978.390625,1191.609375,44837.324,1
2023-12-09,73,44180.01953125,44361.2578125,43627.59765625,43725.984375,43725.984375,17368210171,72,72,72,75,74,44166.6015625,43292.6640625,43746.4453125,44080.6484375,41980.09765625,1224.3699776785713,44827.266,1
2023-12-10,74,43728.3828125,44034.625,43593.28515625,43779.69921875,43779.69921875,13000481418,73,72,72,72,75,43725.984375,44166.6015625,43292.6640625,43746.4453125,44080.6484375,1208.9263392857142,44668.63,1
2023-12-11,74,43792.01953125,43808.375,40234.578125,41243.83203125,41243.83203125,40632672038,74,73,72,72,72,43779.69921875,43725.984375,44166.6015625,43292.6640625,43746.4453125,1406.3956473214287,43557.367,-1
2023-12-12,67,41238.734375,42048.3046875,40667.5625,41450.22265625,41450.22265625,24779520132,74,74,73,72,72,41243.83203125,43779.69921875,43725.984375,44166.6015625,43292.6640625,1399.4921875,42678.17,1
2023-12-13,65,41468.46484375,43429.78125,40676.8671875,42890.7421875,42890.7421875,26797884674,67,74,74,73,72,41450.22265625,41243.83203125,43779.69921875,43725.984375,44166.6015625,1542.308872767857,43292.504,1
2023-12-14,72,42884.26171875,43390.859375,41767.08984375,43023.97265625,43023.97265625,25578530178,65,67,74,74,73,42890.7421875,41450.22265625,41243.83203125,43779.69921875,43725.984375,1614.6771763392858,43838.33,1
2023-12-15,70,43028.25,43087.82421875,41692.96875,41929.7578125,41929.7578125,19639442462,72,65,67,74,74,43023.97265625,42890.7421875,41450.22265625,41243.83203125,43779.69921875,1619.6847098214287,43310.625,1
2023-12-16,67,41937.7421875,42664.9453125,41723.11328125,42240.1171875,42240.1171875,14386729590,70,72,65,67,74,41929.7578125,43023.97265625,42890.7421875,41450.22265625,41243.83203125,1613.648158482143,43068.75,1
2023-12-17,73,42236.109375,42359.49609375,41274.54296875,41364.6640625,41364.6640625,16678702876,67,70,72,65,67,42240.1171875,41929.7578125,43023.97265625,42890.7421875,41450.22265625,1631.3275669642858,42752.63,1
2023-12-18,65,41348.203125,42720.296875,40530.2578125,42623.5390625,42623.5390625,25224642008,73,67,70,72,65,41364.6640625,42240.1171875,41929.7578125,43023.97265625,42890.7421875,1616.8046875,43128.71,1
2023-12-19,73,42641.51171875,43354.296875,41826.3359375,42270.52734375,42270.52734375,23171001281,65,73,67,70,72,42623.5390625,41364.6640625,42240.1171875,41929.7578125,43023.97265625,1512.55078125,43468.91,1
2023-12-20,74,42261.30078125,44275.5859375,42223.81640625,43652.25,43652.25,27868908174,73,65,73,67,70,42270.52734375,42623.5390625,41364.6640625,42240.1171875,41929.7578125,1602.8423549107142,44260.28,1
2023-12-21,70,43648.125,44240.66796875,43330.05078125,43869.15234375,43869.15234375,22452766169,74,73,65,73,67,43652.25,42270.52734375,42623.5390625,41364.6640625,42240.1171875,1584.890625,44688.61,1
